mall,store,citizenship,age,gender,race
Vivocity,Eu Yan Sang,SG Citizen,36,Male,Chinese
Vivocity,Eu Yan Sang,SG Citizen,53,Male,Chinese
Vivocity,Eu Yan Sang,SG PR,33,Female,Chinese
Vivocity,Eu Yan Sang,SG Citizen,38,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,36,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,28,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,30,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,39,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,54,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,56,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,30,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,47,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,32,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,47,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,48,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,40,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,25,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,59,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,32,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,42,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,25,Female,Chinese
Centrepoint,Eu Yan Sang,SG PR,39,Male,Chinese
Vivocity,Eu Yan Sang,SG Citizen,25,Male,Chinese
Vivocity,Eu Yan Sang,SG Citizen,27,Male,Malay
Vivocity,Eu Yan Sang,SG Citizen,29,Male,Chinese
Vivocity,Eu Yan Sang,SG Citizen,33,Female,Chinese
Vivocity,Eu Yan Sang,SG PR,40,Female,Chinese
Vivocity,Eu Yan Sang,SG Citizen,46,Female,Chinese
Vivocity,Eu Yan Sang,SG Citizen,56,Female,Chinese
Vivocity,Eu Yan Sang,SG Citizen,19,Male,Chinese
Vivocity,Eu Yan Sang,SG Citizen,65,Male,Chinese
Vivocity,Eu Yan Sang,SG PR,38,Female,Chinese
313Somerset,Eu Yan Sang,SG Citizen,43,Female,Chinese
313Somerset,Eu Yan Sang,SG Citizen,28,Male,Chinese
313Somerset,Eu Yan Sang,SG Citizen,53,Female,Chinese
313Somerset,Eu Yan Sang,SG Citizen,32,Male,Chinese
313Somerset,Eu Yan Sang,SG Citizen,37,Male,Chinese
313Somerset,Eu Yan Sang,SG Citizen,22,Female,Chinese
313Somerset,Eu Yan Sang,SG Citizen,40,Male,Chinese
313Somerset,Eu Yan Sang,SG Citizen,49,Male,Chinese
313Somerset,Eu Yan Sang,SG PR,33,Male,Chinese
313Somerset,Eu Yan Sang,SG Citizen,23,Female,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,37,Male,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,50,Male,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,67,Female,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,50,Male,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,35,Female,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,45,Male,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,57,Male,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,64,Male,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,54,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,29,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,35,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,24,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,18,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,33,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,44,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,27,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,28,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,41,Male,Chinese
313Somerset,Eu Yan Sang,SG Citizen,36,Male,Chinese
313Somerset,Eu Yan Sang,SG Citizen,25,Male,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,26,Female,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,48,Female,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,44,Male,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,29,Male,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,56,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,43,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,51,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,55,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,48,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,39,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,28,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,26,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,50,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,28,Female,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,58,Male,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,53,Female,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,40,Female,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,61,Male,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,55,Male,Chinese
Vivocity,Eu Yan Sang,SG Citizen,18,Male,Chinese
Vivocity,Eu Yan Sang,SG Citizen,23,Male,Chinese
Vivocity,Eu Yan Sang,SG Citizen,25,Female,Chinese
Vivocity,Eu Yan Sang,SG Citizen,59,Female,Chinese
Vivocity,Eu Yan Sang,SG PR,34,Male,Chinese
Vivocity,Eu Yan Sang,SG Citizen,24,Female,Chinese
Vivocity,Eu Yan Sang,SG Citizen,33,Female,Chinese
Vivocity,Eu Yan Sang,SG Citizen,31,Female,Chinese
Vivocity,Eu Yan Sang,SG Citizen,22,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,39,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,48,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,26,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,34,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,38,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,27,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,29,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,50,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,35,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,29,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,43,Male,Chinese
Raffles City,Eu Yan Sang,SG Citizen,53,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,32,Female,Chinese
Raffles City,Eu Yan Sang,SG Citizen,34,Male,Chinese
313Somerset,Eu Yan Sang,SG Citizen,22,Female,Chinese
313Somerset,Eu Yan Sang,SG Citizen,42,Male,Chinese
313Somerset,Eu Yan Sang,SG Citizen,19,Female,Chinese
313Somerset,Eu Yan Sang,SG Citizen,56,Female,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,48,Female,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,54,Male,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,30,Male,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,46,Male,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,53,Female,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,50,Female,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,43,Female,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,38,Male,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,53,Female,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,29,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,52,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,53,Female,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,43,Male,Chinese
Centrepoint,Eu Yan Sang,SG PR,40,Male,Chinese
Centrepoint,Eu Yan Sang,SG Citizen,43,Female,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,51,Female,Chinese
Jurong Point,Eu Yan Sang,SG Citizen,56,Female,Chinese
Hougang Mall,Eu Yan Sang,SG Citizen,49,Female,Chinese
313Somerset,G2000,SG Citizen,30,Male,Chinese
313Somerset,G2000,SG Citizen,32,Male,Chinese
313Somerset,G2000,SG Citizen,32,Male,Chinese
313Somerset,G2000,SG Citizen,20,Female,Chinese
313Somerset,G2000,SG Citizen,31,Male,Chinese
313Somerset,G2000,SG Citizen,25,Male,Chinese
313Somerset,G2000,SG Citizen,25,Male,Chinese
313Somerset,G2000,SG Citizen,36,Male,Chinese
313Somerset,G2000,SG Citizen,18,Female,Chinese
313Somerset,G2000,SG Citizen,26,Male,Chinese
Vivocity,G2000,SG Citizen,18,Female,Malay
Vivocity,G2000,SG Citizen,23,Female,Chinese
Vivocity,G2000,SG Citizen,28,Male,Chinese
Vivocity,G2000,SG Citizen,39,Male,Chinese
Vivocity,G2000,SG PR,34,Male,Chinese
Vivocity,G2000,SG Citizen,40,Male,Chinese
Jurong Point,G2000,SG Citizen,22,Female,Chinese
Jurong Point,G2000,SG Citizen,23,Female,Chinese
Jurong Point,G2000,SG Citizen,28,Female,Chinese
Vivocity,G2000,SG Citizen,32,Female,Chinese
Raffles City,G2000,SG Citizen,43,Male,Chinese
Raffles City,G2000,SG Citizen,18,Male,Chinese
Raffles City,G2000,SG Citizen,26,Male,Malay
Raffles City,G2000,SG Citizen,46,Female,Chinese
Raffles City,G2000,SG Citizen,29,Male,Chinese
Jurong Point,G2000,SG Citizen,51,Male,Chinese
Jurong Point,G2000,SG Citizen,30,Male,Indian
Jurong Point,G2000,SG PR,29,Male,Chinese
Jurong Point,G2000,SG Citizen,21,Male,Chinese
Raffles City,G2000,SG Citizen,28,Male,Chinese
Raffles City,G2000,SG Citizen,33,Female,Chinese
Raffles City,G2000,SG Citizen,36,Male,Chinese
Raffles City,G2000,SG Citizen,37,Male,Chinese
Jurong Point,G2000,SG Citizen,25,Male,Chinese
Jurong Point,G2000,SG Citizen,39,Male,Chinese
Vivocity,G2000,SG Citizen,39,Female,Chinese
Vivocity,G2000,SG PR,44,Male,Chinese
313Somerset,G2000,SG Citizen,26,Male,Chinese
313Somerset,G2000,SG Citizen,44,Male,Malay
313Somerset,G2000,SG PR,42,Male,Chinese
313Somerset,G2000,SG Citizen,27,Male,Chinese
313Somerset,G2000,SG PR,33,Male,Chinese
313Somerset,G2000,SG Citizen,47,Male,Chinese
313Somerset,G2000,SG Citizen,40,Male,Chinese
313Somerset,G2000,SG Citizen,33,Male,Indian
313Somerset,G2000,SG Citizen,38,Male,Chinese
313Somerset,G2000,SG Citizen,35,Male,Chinese
Vivocity,G2000,SG Citizen,33,Male,Chinese
Vivocity,G2000,SG Citizen,46,Male,Chinese
Vivocity,G2000,SG Citizen,30,Male,Chinese
Vivocity,G2000,SG Citizen,30,Male,Chinese
Raffles City,G2000,SG Citizen,23,Male,Malay
Raffles City,G2000,SG Citizen,46,Male,Indian
Raffles City,G2000,SG Citizen,28,Female,Chinese
Raffles City,G2000,SG Citizen,34,Female,Chinese
Raffles City,G2000,SG Citizen,34,Male,Chinese
Raffles City,G2000,SG Citizen,23,Male,Malay
Raffles City,G2000,SG Citizen,41,Male,Chinese
Raffles City,G2000,SG Citizen,18,Male,Indian
Raffles City,G2000,SG PR,19,Male,Chinese
Raffles City,G2000,SG Citizen,17,Female,Chinese
Jurong Point,G2000,SG PR,24,Male,Chinese
Jurong Point,G2000,SG Citizen,34,Male,Chinese
Jurong Point,G2000,SG Citizen,26,Male,Chinese
Vivocity,G2000,SG Citizen,33,Male,Indian
Vivocity,G2000,SG Citizen,29,Male,Chinese
Vivocity,G2000,Student Pass,26,Male,Chinese
Vivocity,G2000,SG Citizen,41,Male,Chinese
Vivocity,G2000,SG Citizen,34,Female,Malay
Vivocity,G2000,SG Citizen,38,Female,Others
Jurong Point,G2000,SG Citizen,26,Female,Chinese
Jurong Point,G2000,SG Citizen,23,Female,Chinese
Jurong Point,G2000,SG Citizen,28,Female,Chinese
Jurong Point,G2000,SG Citizen,43,Male,Chinese
Jurong Point,G2000,SG Citizen,33,Male,Chinese
Jurong Point,G2000,SG Citizen,22,Male,Chinese
Jurong Point,G2000,SG Citizen,23,Female,Chinese
Raffles City,G2000,SG Citizen,42,Male,Chinese
Raffles City,G2000,SG Citizen,23,Male,Chinese
Raffles City,G2000,SG Citizen,36,Male,Chinese
Raffles City,G2000,SG Citizen,27,Female,Chinese
Raffles City,G2000,SG Citizen,22,Male,Chinese
Raffles City,G2000,SG Citizen,18,Male,Others
Raffles City,G2000,SG Citizen,23,Male,Indian
Raffles City,G2000,SG Citizen,47,Male,Chinese
313Somerset,G2000,SG Citizen,40,Male,Eurasian
313Somerset,G2000,SG Citizen,24,Male,Indian
313Somerset,G2000,SG Citizen,36,Male,Chinese
313Somerset,G2000,SG Citizen,28,Male,Indian
313Somerset,G2000,SG Citizen,30,Female,Chinese
313Somerset,G2000,SG Citizen,21,Male,Chinese
313Somerset,G2000,SG Citizen,35,Male,Malay
313Somerset,G2000,SG Citizen,19,Male,Chinese
313Somerset,G2000,SG Citizen,27,Male,Chinese
Raffles City,G2000,SG Citizen,58,Male,Chinese
Raffles City,G2000,SG Citizen,41,Female,Chinese
Vivocity,G2000,SG Citizen,31,Male,Malay
Vivocity,G2000,SG Citizen,21,Female,Malay
Vivocity,G2000,SG PR,33,Male,Chinese
Jurong Point,G2000,SG PR,22,Male,Chinese
Jurong Point,G2000,SG Citizen,25,Male,Chinese
Jurong Point,G2000,SG Citizen,23,Female,Chinese
Jurong Point,G2000,SG Citizen,27,Male,Chinese
Jurong Point,G2000,SG Citizen,22,Male,Malay
Jurong Point,G2000,SG Citizen,26,Male,Malay
Jurong Point,G2000,SG Citizen,22,Male,Chinese
Jurong Point,G2000,SG Citizen,23,Male,Indian
Jurong Point,G2000,SG Citizen,34,Male,Chinese
Jurong Point,G2000,SG Citizen,24,Female,Malay
Vivocity,G2000,SG Citizen,25,Female,Malay
Vivocity,G2000,SG Citizen,20,Male,Indian
Vivocity,G2000,SG Citizen,40,Male,Malay
Vivocity,G2000,SG Citizen,20,Male,Others
Vivocity,G2000,SG PR,42,Male,Chinese
Vivocity,G2000,SG Citizen,37,Male,Chinese
Vivocity,G2000,SG Citizen,23,Male,Indian
313Somerset,G2000,SG Citizen,27,Male,Indian
313Somerset,G2000,SG Citizen,37,Male,Chinese
313Somerset,G2000,SG Citizen,46,Male,Chinese
313Somerset,G2000,SG Citizen,21,Male,Chinese
313Somerset,G2000,SG Citizen,31,Female,Chinese
313Somerset,G2000,SG Citizen,23,Male,Chinese
313Somerset,G2000,SG Citizen,25,Female,Chinese
313Somerset,G2000,SG Citizen,40,Male,Indian
Jurong Point,G2000,SG Citizen,49,Male,Indian
Jurong Point,G2000,SG Citizen,44,Female,Chinese
Jurong Point,G2000,SG Citizen,28,Male,Chinese
Jurong Point,G2000,SG Citizen,38,Male,Chinese
Jurong Point,G2000,SG Citizen,28,Male,Chinese
Jurong Point,G2000,SG Citizen,46,Male,Malay
Jurong Point,G2000,SG Citizen,24,Female,Chinese
Jurong Point,G2000,SG Citizen,47,Male,Chinese
Vivocity,G2000,SG Citizen,25,Male,Chinese
Vivocity,G2000,SG PR,32,Male,Chinese
Vivocity,G2000,SG Citizen,57,Female,Chinese
Vivocity,G2000,SG Citizen,35,Male,Chinese
Vivocity,G2000,SG Citizen,22,Male,Chinese
Vivocity,G2000,SG Citizen,20,Male,Chinese
Raffles City,G2000,SG Citizen,25,Male,Chinese
Raffles City,G2000,SG Citizen,27,Male,Chinese
Raffles City,G2000,SG Citizen,38,Male,Chinese
Raffles City,G2000,SG Citizen,26,Female,Malay
Raffles City,G2000,SG Citizen,26,Female,Chinese
Raffles City,G2000,SG Citizen,26,Male,Chinese
Raffles City,G2000,SG Citizen,29,Male,Chinese
Raffles City,G2000,SG Citizen,28,Male,Chinese
Vivocity,G2000,SG Citizen,32,Male,Malay
Vivocity,G2000,SG Citizen,20,Male,Malay
Vivocity,G2000,SG Citizen,24,Male,Malay
Vivocity,G2000,SG PR,39,Male,Chinese
Vivocity,G2000,SG Citizen,20,Male,Chinese
Vivocity,G2000,SG Citizen,27,Female,Malay
Vivocity,G2000,SG Citizen,27,Female,Indian
313Somerset,G2000,SG Citizen,26,Male,Chinese
313Somerset,G2000,SG Citizen,18,Female,Chinese
313Somerset,G2000,SG Citizen,21,Female,Chinese
313Somerset,G2000,SG Citizen,44,Male,Chinese
313Somerset,G2000,SG Citizen,36,Female,Chinese
313Somerset,G2000,SG Citizen,27,Male,Malay
313Somerset,G2000,SG Citizen,18,Male,Chinese
Raffles City,G2000,SG Citizen,20,Male,Malay
Raffles City,G2000,SG Citizen,22,Male,Chinese
Raffles City,G2000,SG Citizen,35,Male,Chinese
Raffles City,G2000,SG Citizen,22,Female,Chinese
Raffles City,G2000,SG Citizen,27,Male,Chinese
Raffles City,G2000,SG Citizen,29,Male,Chinese
Raffles City,G2000,Student Pass,18,Male,Chinese
Raffles City,G2000,SG Citizen,25,Male,Chinese
Raffles City,G2000,SG Citizen,31,Female,Chinese
Vivocity,G2000,SG Citizen,25,Female,Chinese
Vivocity,G2000,SG Citizen,31,Male,Chinese
Jurong Point,G2000,SG Citizen,38,Male,Chinese
Jurong Point,G2000,SG Citizen,41,Female,Malay
Jurong Point,G2000,SG Citizen,27,Female,Chinese
Jurong Point,G2000,SG Citizen,19,Female,Chinese
Jurong Point,G2000,SG Citizen,53,Male,Chinese
Jurong Point,G2000,SG Citizen,32,Male,Chinese
Jurong Point,G2000,SG Citizen,49,Male,Chinese
Jurong Point,G2000,SG Citizen,28,Female,Chinese
Vivocity,G2000,SG Citizen,24,Male,Chinese
Vivocity,G2000,SG Citizen,24,Male,Malay
Vivocity,G2000,SG Citizen,24,Female,Malay
Vivocity,G2000,SG Citizen,24,Male,Chinese
Vivocity,G2000,SG Citizen,28,Female,Malay
Vivocity,G2000,SG Citizen,25,Male,Chinese
Vivocity,G2000,SG Citizen,23,Male,Malay
Vivocity,G2000,SG Citizen,34,Male,Indian
Raffles City,G2000,SG Citizen,33,Female,Chinese
Raffles City,G2000,SG Citizen,28,Female,Chinese
Raffles City,G2000,SG Citizen,20,Male,Chinese
Raffles City,G2000,SG Citizen,33,Male,Chinese
Raffles City,G2000,SG Citizen,21,Male,Chinese
Raffles City,G2000,SG Citizen,24,Male,Chinese
Raffles City,G2000,SG Citizen,21,Male,Malay
Raffles City,G2000,SG Citizen,42,Male,Chinese
313Somerset,G2000,SG Citizen,37,Male,Chinese
313Somerset,G2000,SG Citizen,41,Female,Indian
313Somerset,G2000,Student Pass,20,Male,Chinese
313Somerset,G2000,SG Citizen,18,Female,Chinese
Jurong Point,G2000,SG PR,32,Female,Others
Jurong Point,G2000,SG Citizen,24,Male,Chinese
Jurong Point,G2000,SG Citizen,18,Female,Chinese
Jurong Point,G2000,SG PR,41,Female,Chinese
Jurong Point,G2000,SG PR,19,Male,Chinese
Jurong Point,G2000,SG Citizen,37,Female,Indian
313Somerset,G2000,SG Citizen,31,Male,Chinese
313Somerset,G2000,SG PR,37,Female,Chinese
313Somerset,GNC,SG Citizen,41,Female,Chinese
313Somerset,GNC,SG Citizen,20,Male,Chinese
313Somerset,GNC,SG Citizen,21,Male,Chinese
313Somerset,GNC,SG Citizen,47,Male,Chinese
313Somerset,GNC,SG PR,34,Male,Others
313Somerset,GNC,SG Citizen,24,Female,Chinese
313Somerset,GNC,SG Citizen,34,Male,Malay
313Somerset,GNC,SG Citizen,36,Male,Chinese
Centrepoint,GNC,SG Citizen,27,Male,Malay
Centrepoint,GNC,SG Citizen,34,Male,Chinese
Centrepoint,GNC,SG Citizen,25,Female,Chinese
Centrepoint,GNC,SG Citizen,21,Male,Chinese
Centrepoint,GNC,SG Citizen,26,Male,Indian
Centrepoint,GNC,SG Citizen,31,Female,Chinese
Centrepoint,GNC,SG Citizen,28,Female,Chinese
Vivocity,GNC,SG Citizen,29,Female,Chinese
Vivocity,GNC,SG Citizen,30,Male,Chinese
Vivocity,GNC,SG Citizen,36,Female,Chinese
Hougang Mall,GNC,SG Citizen,29,Male,Malay
Hougang Mall,GNC,SG PR,24,Female,Chinese
Hougang Mall,GNC,SG Citizen,37,Male,Chinese
Hougang Mall,GNC,SG Citizen,26,Male,Chinese
Hougang Mall,GNC,SG Citizen,29,Female,Chinese
Hougang Mall,GNC,SG Citizen,26,Female,Chinese
Hougang Mall,GNC,SG Citizen,47,Male,Indian
Hougang Mall,GNC,SG Citizen,19,Male,Chinese
Vivocity,GNC,SG Citizen,19,Male,Malay
Vivocity,GNC,SG Citizen,32,Female,Chinese
Vivocity,GNC,SG Citizen,40,Male,Chinese
Centrepoint,GNC,SG Citizen,38,Female,Chinese
Centrepoint,GNC,SG Citizen,42,Male,Chinese
Vivocity,GNC,SG Citizen,24,Male,Malay
Jurong Point,GNC,SG Citizen,29,Male,Chinese
Jurong Point,GNC,SG Citizen,17,Male,Chinese
Jurong Point,GNC,SG Citizen,18,Male,Indian
Jurong Point,GNC,SG Citizen,23,Female,Chinese
Raffles City,GNC,SG Citizen,33,Female,Chinese
Raffles City,GNC,SG Citizen,36,Male,Chinese
Raffles City,GNC,SG Citizen,36,Male,Indian
Raffles City,GNC,SG Citizen,23,Male,Indian
Raffles City,GNC,SG Citizen,43,Male,Chinese
Jurong Point,GNC,SG Citizen,19,Male,Indian
Jurong Point,GNC,SG Citizen,27,Male,Chinese
Raffles City,GNC,SG Citizen,28,Male,Chinese
Raffles City,GNC,SG Citizen,35,Female,Chinese
Jurong Point,GNC,SG Citizen,34,Male,Chinese
Jurong Point,GNC,SG Citizen,28,Female,Chinese
313Somerset,GNC,SG Citizen,44,Male,Chinese
313Somerset,GNC,SG Citizen,24,Female,Malay
313Somerset,GNC,SG PR,31,Male,Others
313Somerset,GNC,SG Citizen,30,Male,Chinese
Hougang Mall,GNC,SG Citizen,28,Male,Chinese
Hougang Mall,GNC,Student Pass,24,Male,Others
Hougang Mall,GNC,SG Citizen,38,Male,Malay
Hougang Mall,GNC,SG Citizen,26,Male,Malay
Hougang Mall,GNC,SG Citizen,36,Male,Indian
Hougang Mall,GNC,SG Citizen,39,Male,Chinese
Hougang Mall,GNC,SG Citizen,21,Male,Chinese
Hougang Mall,GNC,SG Citizen,25,Female,Chinese
Centrepoint,GNC,SG Citizen,54,Female,Chinese
Centrepoint,GNC,SG Citizen,25,Female,Indian
Centrepoint,GNC,SG Citizen,34,Male,Chinese
Centrepoint,GNC,SG Citizen,28,Male,Malay
Centrepoint,GNC,SG Citizen,33,Female,Chinese
Centrepoint,GNC,SG Citizen,25,Female,Malay
Centrepoint,GNC,Student Pass,20,Male,Chinese
313Somerset,GNC,SG Citizen,28,Male,Indian
313Somerset,GNC,SG Citizen,37,Male,Chinese
313Somerset,GNC,SG Citizen,25,Male,Eurasian
313Somerset,GNC,SG Citizen,26,Female,Chinese
Raffles City,GNC,SG Citizen,40,Male,Chinese
Raffles City,GNC,SG Citizen,30,Male,Indian
Raffles City,GNC,SG Citizen,34,Female,Chinese
Raffles City,GNC,SG Citizen,28,Male,Chinese
Vivocity,GNC,SG Citizen,21,Female,Chinese
Vivocity,GNC,SG Citizen,33,Male,Indian
Vivocity,GNC,SG Citizen,35,Male,Chinese
Vivocity,GNC,SG Citizen,29,Male,Chinese
Raffles City,GNC,SG Citizen,26,Male,Chinese
Raffles City,GNC,SG Citizen,23,Male,Chinese
Raffles City,GNC,SG Citizen,49,Female,Chinese
Raffles City,GNC,SG Citizen,29,Female,Indian
Raffles City,GNC,SG Citizen,27,Female,Chinese
Jurong Point,GNC,SG Citizen,35,Male,Chinese
Jurong Point,GNC,SG Citizen,31,Male,Chinese
Jurong Point,GNC,SG Citizen,26,Male,Chinese
Jurong Point,GNC,SG Citizen,42,Male,Chinese
Vivocity,GNC,SG Citizen,34,Female,Chinese
Centrepoint,GNC,SG Citizen,29,Male,Chinese
Centrepoint,GNC,SG Citizen,42,Male,Chinese
Centrepoint,GNC,SG Citizen,38,Male,Indian
Jurong Point,GNC,SG Citizen,24,Female,Chinese
Vivocity,GNC,Student Pass,21,Male,Chinese
Vivocity,GNC,SG Citizen,39,Male,Chinese
Vivocity,GNC,SG Citizen,24,Male,Indian
Vivocity,GNC,SG Citizen,29,Male,Chinese
Jurong Point,GNC,SG Citizen,26,Male,Chinese
Jurong Point,GNC,SG Citizen,22,Male,Chinese
Jurong Point,GNC,SG Citizen,25,Male,Chinese
Jurong Point,GNC,SG Citizen,25,Female,Indian
Jurong Point,GNC,SG Citizen,20,Female,Chinese
Raffles City,GNC,SG Citizen,29,Male,Chinese
Raffles City,GNC,SG Citizen,37,Male,Chinese
Raffles City,GNC,SG Citizen,26,Male,Indian
Raffles City,GNC,SG Citizen,33,Male,Chinese
Raffles City,GNC,SG Citizen,20,Male,Chinese
Raffles City,GNC,SG PR,34,Male,Chinese
Raffles City,GNC,SG Citizen,21,Female,Malay
Raffles City,GNC,SG Citizen,29,Female,Chinese
Raffles City,GNC,SG Citizen,30,Male,Chinese
Hougang Mall,GNC,SG Citizen,29,Male,Chinese
Hougang Mall,GNC,SG Citizen,32,Male,Chinese
Hougang Mall,GNC,SG Citizen,24,Male,Malay
Hougang Mall,GNC,SG Citizen,25,Male,Indian
Hougang Mall,GNC,SG Citizen,22,Female,Chinese
Hougang Mall,GNC,SG Citizen,18,Female,Chinese
Hougang Mall,GNC,SG Citizen,22,Male,Eurasian
Hougang Mall,GNC,SG Citizen,38,Male,Chinese
Hougang Mall,GNC,SG PR,44,Male,Indian
313Somerset,GNC,SG Citizen,27,Male,Chinese
313Somerset,GNC,SG Citizen,27,Female,Chinese
313Somerset,GNC,SG Citizen,37,Male,Indian
313Somerset,GNC,SG Citizen,25,Male,Chinese
313Somerset,GNC,SG Citizen,39,Male,Chinese
313Somerset,GNC,SG Citizen,24,Male,Indian
313Somerset,GNC,SG Citizen,41,Female,Chinese
313Somerset,GNC,SG Citizen,19,Male,Chinese
313Somerset,GNC,SG PR,34,Male,Chinese
313Somerset,GNC,SG PR,28,Male,Chinese
Raffles City,GNC,SG Citizen,44,Male,Chinese
Vivocity,GNC,SG Citizen,30,Male,Chinese
